CustomerID,segment,cluster,days_since_last_purchase,purchase_frequency,total_revenue,unique_products,avg_order_value,customer_lifespan_days
16852,Regular Customer,1,9,2,144.91000000000005,9,72.46,165
16855,Regular Customer,1,23,2,328.4,19,164.2,19
16856,Regular Customer,1,14,1,35.400000000000006,2,35.4,0
16858,Low Value Customer,0,368,1,375.69000000000005,9,375.69,0
16859,Low Value Customer,0,144,2,747.81,50,373.9,116
16861,Regular Customer,1,59,2,173.76,6,86.88,98
16863,Regular Customer,1,30,2,502.8,25,251.4,335
16866,Regular Customer,1,140,3,207.74,10,69.25,20
16869,Regular Customer,1,22,4,817.12,113,204.28,152
16871,Regular Customer,1,21,6,2812.34,131,468.72,248
16872,Regular Customer,1,76,3,680.02,5,226.67,107
16873,VIP Customer,2,4,6,7123.62,179,1187.27,359
16875,Regular Customer,1,66,5,2095.53,93,419.11,272
16877,Regular Customer,1,11,6,846.62,111,141.1,195
16878,Regular Customer,1,83,1,13.3,3,13.3,0
16880,Regular Customer,1,30,7,1491.43,121,213.06,158
16881,Regular Customer,1,66,1,432.0,1,432.0,0
16882,Regular Customer,1,66,3,705.12,39,235.04,250
16883,Low Value Customer,0,186,2,272.48,33,136.24,184
16884,Regular Customer,1,37,2,429.84,26,214.92,0
16885,Regular Customer,1,14,3,450.41,82,150.14,341
16887,Regular Customer,1,34,1,192.33,35,192.33,0
16889,Low Value Customer,0,194,3,1578.67,112,526.22,142
16891,Regular Customer,1,1,5,742.43,166,148.49,369
16892,Regular Customer,1,0,5,518.19,87,103.64,182
16893,Low Value Customer,0,366,1,145.93,44,145.93,0
16895,Regular Customer,1,64,1,202.27,57,202.27,0
16897,Low Value Customer,0,298,2,289.78,37,144.89,14
16898,Regular Customer,1,25,3,501.03,150,167.01,342
16899,Regular Customer,1,7,6,1271.06,80,211.84,352
16900,Regular Customer,1,16,3,887.11,78,295.7,46
16902,Regular Customer,1,115,1,1706.88,43,1706.88,0
16903,Regular Customer,1,28,1,363.2,50,363.2,0
16904,VIP Customer,2,3,16,3653.75,387,228.36,362
16905,Regular Customer,1,4,7,3037.6,117,433.94,366
16906,Regular Customer,1,81,4,559.59,74,139.9,166
16907,Regular Customer,1,28,5,928.76,89,185.75,336
16909,Regular Customer,1,71,1,379.14,18,379.14,0
16910,Regular Customer,1,3,8,1508.96,318,188.62,86
16912,Regular Customer,1,28,11,2555.58,88,232.33,294
16913,Low Value Customer,0,289,1,113.44,8,113.44,0
16914,Regular Customer,1,35,1,183.76,25,183.76,0
16915,Regular Customer,1,8,6,621.6800000000001,46,103.61,274
16916,Regular Customer,1,23,2,562.41,129,281.2,348
16917,Low Value Customer,0,276,1,391.52,9,391.52,0
16918,Regular Customer,1,49,6,1068.82,97,178.14,267
16919,Regular Customer,1,155,11,2592.25,141,235.66,212
16921,Regular Customer,1,60,1,154.18,50,154.18,0
16923,VIP Customer,2,11,19,7069.08,313,372.06,350
16924,Regular Customer,1,20,3,829.89,69,276.63,62
16926,Low Value Customer,0,370,1,230.25,14,230.25,0
16927,Regular Customer,1,115,3,543.05,5,181.02,245
16928,VIP Customer,2,79,17,2814.7,69,165.57,292
16929,Regular Customer,1,3,7,1295.39,51,185.06,151
16930,Regular Customer,1,25,3,378.89,47,126.3,42
16931,VIP Customer,2,4,21,4554.87,448,216.9,364
16932,Regular Customer,1,52,1,150.23000000000002,44,150.23,0
16933,Regular Customer,1,0,2,563.23,42,281.62,237
16934,Regular Customer,1,54,2,931.03,59,465.52,0
16936,Regular Customer,1,25,1,261.9,56,261.9,0
16938,Regular Customer,1,8,4,2711.6800000000003,212,677.92,300
16940,Regular Customer,1,51,3,3049.88,226,1016.63,237
16942,Regular Customer,1,12,9,1904.99,159,211.67,215
16943,Low Value Customer,0,211,3,816.73,23,272.24,106
16945,VIP Customer,2,21,19,4345.5,137,228.71,336
16947,Low Value Customer,0,235,1,406.48,21,406.48,0
16948,Regular Customer,1,138,3,435.02,15,145.01,187
16949,Regular Customer,1,3,6,1286.27,57,214.38,312
16950,Regular Customer,1,56,3,1178.56,39,392.85,310
16951,Regular Customer,1,134,3,1277.75,73,425.92,169
16952,Regular Customer,1,108,2,167.61,16,83.8,0
16953,Regular Customer,1,29,1,20.8,1,20.8,0
16954,Regular Customer,1,0,9,2085.08,40,231.68,358
16955,Low Value Customer,0,184,4,518.67,18,129.67,188
16956,Regular Customer,1,17,1,308.74,16,308.74,0
16957,Low Value Customer,0,238,2,416.64,15,208.32,42
16959,Regular Customer,1,86,1,117.35,7,117.35,0
16960,Regular Customer,1,38,3,507.05,92,169.02,213
16961,Regular Customer,1,115,1,234.17,14,234.17,0
16963,Low Value Customer,0,186,1,110.55,7,110.55,0
16965,Low Value Customer,0,226,1,201.19,26,201.19,0
16966,Regular Customer,1,7,7,2154.97,8,307.85,231
16967,Low Value Customer,0,188,1,319.02,21,319.02,0
16968,Regular Customer,1,3,2,439.43,31,219.72,103
16969,Regular Customer,1,38,3,650.41,42,216.8,152
16971,Regular Customer,1,37,1,357.21,40,357.21,0
16976,Low Value Customer,0,266,1,251.52,2,251.52,0
16978,Regular Customer,1,77,1,344.33,39,344.33,0
16979,Regular Customer,1,3,6,1852.0,64,308.67,294
16980,Low Value Customer,0,254,2,1028.46,71,514.23,36
16982,Regular Customer,1,60,1,384.06,22,384.06,0
16983,Regular Customer,1,12,7,1905.87,112,272.27,356
16984,Regular Customer,1,87,2,4459.52,354,2229.76,41
16985,VIP Customer,2,16,10,5464.12,62,546.41,341
16986,Regular Customer,1,29,2,1873.2,3,936.6,0
16987,Regular Customer,1,2,7,1616.8,74,230.97,202
16988,Regular Customer,1,4,1,126.12,7,126.12,0
16989,Regular Customer,1,6,6,1133.25,7,188.88,143
16990,Low Value Customer,0,218,1,179.0,1,179.0,0
16992,Regular Customer,1,10,5,1614.31,84,322.86,274
16996,Regular Customer,1,29,6,1456.96,13,242.83,323
16997,Low Value Customer,0,287,3,702.0,7,234.0,37
16998,Low Value Customer,0,149,4,295.0,1,73.75,154
16999,Regular Customer,1,22,2,484.82,21,242.41,50
17001,VIP Customer,2,0,11,3989.57,75,362.69,358
17002,Regular Customer,1,85,3,1493.73,41,497.91,205
17004,Regular Customer,1,45,2,1312.14,38,656.07,46
17006,Regular Customer,1,4,4,781.78,37,195.44,70
17007,Regular Customer,1,50,6,889.9300000000001,50,148.32,306
17010,Regular Customer,1,17,1,195.36,11,195.36,0
17011,Regular Customer,1,29,1,270.9,15,270.9,0
17014,Regular Customer,1,7,3,583.4300000000001,63,194.48,58
17015,Regular Customer,1,28,3,1838.61,182,612.87,156
17017,VIP Customer,2,2,20,8694.26,88,434.71,369
17018,Regular Customer,1,40,2,920.1,15,460.05,285
17019,Regular Customer,1,10,4,1258.08,166,314.52,357
17022,Regular Customer,1,30,1,71.0,7,71.0,0
17024,Regular Customer,1,44,3,95.85,2,31.95,112
17025,Regular Customer,1,60,3,357.77,8,119.26,312
17026,Low Value Customer,0,184,2,154.82999999999998,4,77.41,184
17027,Regular Customer,1,78,6,877.5600000000001,110,146.26,238
17029,Regular Customer,1,110,2,716.0,1,358.0,126
17030,Regular Customer,1,63,1,146.87,11,146.87,0
17031,Regular Customer,1,11,2,380.35,19,190.18,143
17033,Regular Customer,1,85,3,1030.14,24,343.38,273
17034,Regular Customer,1,15,3,745.52,28,248.51,271
17035,Low Value Customer,0,245,2,433.53,27,216.76,65
17037,Regular Customer,1,87,1,1267.32,75,1267.32,0
17038,Regular Customer,1,29,1,112.4,22,112.4,0
17040,Low Value Customer,0,137,1,449.73,15,449.73,0
17041,Regular Customer,1,26,3,1071.49,59,357.16,333
17042,Regular Customer,1,2,5,1036.58,74,207.32,244
17043,Regular Customer,1,31,4,1735.18,100,433.8,234
17044,Regular Customer,1,24,1,948.48,6,948.48,0
17045,Regular Customer,1,112,3,339.44,20,113.15,134
17046,Low Value Customer,0,156,1,642.02,22,642.02,0
17047,Regular Customer,1,84,3,1100.9,59,366.97,119
17048,Regular Customer,1,117,3,925.35,41,308.45,213
17049,VIP Customer,2,2,9,5655.03,201,628.34,273
17050,Regular Customer,1,95,6,3185.64,169,530.94,203
17051,Low Value Customer,0,193,1,240.89,40,240.89,0
17052,Regular Customer,1,27,1,399.09,72,399.09,0
17053,Regular Customer,1,130,1,498.48,13,498.48,0
17054,Regular Customer,1,27,5,1356.33,64,271.27,216
17058,Regular Customer,1,81,3,1179.89,51,393.3,158
17059,Regular Customer,1,29,5,3080.39,292,616.08,339
17060,Low Value Customer,0,265,1,234.24,5,234.24,0
17061,VIP Customer,2,73,11,5232.2300000000005,57,475.66,158
17062,Low Value Customer,0,313,4,533.33,52,133.33,55
17063,Regular Customer,1,20,7,1461.14,66,208.73,268
17064,Regular Customer,1,58,3,855.45,53,285.15,268
17068,VIP Customer,2,11,21,4552.14,116,216.77,355
17069,Regular Customer,1,27,9,2709.7000000000003,111,301.08,345
17070,Regular Customer,1,113,1,304.24,62,304.24,0
17071,Regular Customer,1,27,9,2429.03,102,269.89,281
17073,Regular Customer,1,17,4,1446.09,142,361.52,91
17075,Regular Customer,1,17,4,834.12,62,208.53,299
17076,Regular Customer,1,35,3,841.0799999999999,17,280.36,328
17078,Regular Customer,1,35,2,378.2,28,189.1,0
17079,Regular Customer,1,77,1,118.8,2,118.8,0
17080,Regular Customer,1,21,2,287.62,8,143.81,247
17081,Regular Customer,1,24,2,288.91,55,144.46,20
17082,Regular Customer,1,32,2,2003.85,75,1001.92,285
17083,Regular Customer,1,108,3,1405.78,24,468.59,194
17084,Regular Customer,1,34,2,2747.99,146,1374.0,0
17085,Regular Customer,1,122,5,1562.4,115,312.48,239
17086,Regular Customer,1,6,6,2050.08,76,341.68,56
17088,Regular Customer,1,27,4,1991.01,96,497.75,225
17090,Regular Customer,1,3,7,1974.65,45,282.09,349
17091,Regular Customer,1,2,9,3827.76,119,425.31,365
17092,Regular Customer,1,49,4,1774.03,99,443.51,227
17094,Low Value Customer,0,321,1,302.0,14,302.0,0
17095,Regular Customer,1,22,3,1324.16,69,441.39,312
17096,Regular Customer,1,14,4,1022.13,46,255.53,246
17097,Regular Customer,1,1,8,954.42,153,119.3,363
17100,Regular Customer,1,17,2,971.74,65,485.87,0
17101,Regular Customer,1,9,4,1621.73,28,405.43,167
17102,Low Value Customer,0,261,1,25.5,1,25.5,0
17105,Low Value Customer,0,158,2,665.78,80,332.89,147
17107,VIP Customer,2,32,6,10797.48,269,1799.58,244
17109,Regular Customer,1,28,6,881.29,107,146.88,203
17110,Low Value Customer,0,164,1,163.29999999999998,12,163.3,0
17111,Regular Customer,1,46,1,231.61,29,231.61,0
17114,Regular Customer,1,5,8,801.12,85,100.14,329
17115,Regular Customer,1,7,3,837.5,33,279.17,224
17117,Low Value Customer,0,287,1,116.2,9,116.2,0
17118,Low Value Customer,0,317,1,157.02,10,157.02,0
17119,Regular Customer,1,2,2,606.91,35,303.46,56
17120,Low Value Customer,0,232,1,307.46,18,307.46,0
17122,Regular Customer,1,118,1,138.32,7,138.32,0
17123,Low Value Customer,0,161,1,345.29999999999995,9,345.3,0
17124,Low Value Customer,0,184,1,294.24,31,294.24,0
17125,Regular Customer,1,49,1,230.5,34,230.5,0
17126,Regular Customer,1,151,5,989.45,187,197.89,210
17128,Low Value Customer,0,334,1,157.09,14,157.09,0
17131,Regular Customer,1,4,5,2463.17,78,492.63,70
17133,Regular Customer,1,15,7,4892.240000000001,13,698.89,250
17134,Regular Customer,1,106,2,413.2,21,206.6,157
17135,Regular Customer,1,15,7,1139.73,34,162.82,355
17138,Low Value Customer,0,275,1,380.5,24,380.5,0
17139,VIP Customer,2,15,12,10650.77,309,887.56,273
17140,Low Value Customer,0,246,1,454.12,16,454.12,0
17142,Low Value Customer,0,238,1,579.0,15,579.0,0
17144,Regular Customer,1,0,2,984.57,42,492.28,83
17146,Regular Customer,1,105,3,749.78,33,249.93,253
17147,Regular Customer,1,22,4,1714.59,68,428.65,289
17148,Regular Customer,1,51,1,124.88,9,124.88,0
17152,Low Value Customer,0,194,3,1689.5,9,563.17,68
17153,Regular Customer,1,23,1,213.78,14,213.78,0
17154,Regular Customer,1,74,1,329.34,23,329.34,0
17155,Regular Customer,1,17,2,251.7,19,125.85,160
17157,Regular Customer,1,7,2,319.0,11,159.5,168
17158,Regular Customer,1,31,3,1266.97,53,422.32,328
17159,Regular Customer,1,21,3,1538.88,96,512.96,150
17160,Regular Customer,1,30,6,3518.03,111,586.34,210
17162,Regular Customer,1,28,10,1715.46,81,171.55,276
17163,Regular Customer,1,21,2,293.1,3,146.55,56
17164,Regular Customer,1,32,7,2467.35,92,352.48,240
17165,Low Value Customer,0,283,1,158.68,10,158.68,0
17166,Regular Customer,1,38,2,206.34,11,103.17,165
17169,Regular Customer,1,57,2,835.78,51,417.89,125
17171,Low Value Customer,0,288,1,224.91,16,224.91,0
17172,Regular Customer,1,78,1,317.76,15,317.76,0
17173,Regular Customer,1,4,8,3766.6,36,470.82,125
17174,Low Value Customer,0,217,1,59.9,4,59.9,0
17175,Regular Customer,1,43,4,1443.69,42,360.92,252
17176,Low Value Customer,0,201,1,306.13,15,306.13,0
17179,Low Value Customer,0,177,3,711.79,56,237.26,183
17180,Regular Customer,1,55,4,783.97,91,195.99,259
17181,Regular Customer,1,56,2,239.92,23,119.96,316
17183,Regular Customer,1,7,6,3347.31,42,557.88,97
17186,Regular Customer,1,46,2,144.0,1,72.0,13
17187,Low Value Customer,0,226,1,203.95,10,203.95,0
17188,Regular Customer,1,10,7,2474.23,71,353.46,351
17189,Regular Customer,1,105,2,383.75,52,191.88,253
17190,Regular Customer,1,58,2,444.74,19,222.37,148
17191,Regular Customer,1,27,7,2093.68,163,299.1,340
17193,Regular Customer,1,35,7,1699.3000000000002,17,242.76,141
17194,Low Value Customer,0,273,2,262.62,26,131.31,86
17197,Regular Customer,1,29,1,1013.01,29,1013.01,0
17198,Regular Customer,1,23,3,692.22,89,230.74,347
17201,Regular Customer,1,53,1,289.78,38,289.78,0
17203,Regular Customer,1,35,6,3560.08,116,593.35,24
17204,Low Value Customer,0,174,4,1564.56,44,391.14,88
17205,Regular Customer,1,53,1,384.08,13,384.08,0
17206,Regular Customer,1,52,1,204.24,7,204.24,0
17211,Regular Customer,1,26,8,2317.2200000000003,150,289.65,342
17212,Low Value Customer,0,252,1,226.85,4,226.85,0
17213,Regular Customer,1,39,7,2781.23,85,397.32,326
17214,Regular Customer,1,59,6,1059.12,79,176.52,298
17217,Low Value Customer,0,233,1,113.5,9,113.5,0
17218,Regular Customer,1,3,10,1951.97,146,195.2,363
17219,Regular Customer,1,31,1,114.23,24,114.23,0
17220,VIP Customer,2,23,14,3187.55,303,227.68,339
17221,Regular Customer,1,6,2,334.48,59,167.24,28
17222,Regular Customer,1,64,1,328.65,27,328.65,0
17223,Low Value Customer,0,309,2,416.89,43,208.44,58
17226,Low Value Customer,0,308,1,393.49,21,393.49,0
17227,Regular Customer,1,18,6,939.32,28,156.55,349
17228,Regular Customer,1,15,8,1906.09,140,238.26,356
17229,Regular Customer,1,95,2,318.76,39,159.38,46
17230,Low Value Customer,0,263,8,3638.41,51,454.8,95
17231,Regular Customer,1,11,10,3124.72,292,312.47,349
17232,Regular Customer,1,2,2,417.77,30,208.88,11
17233,Regular Customer,1,34,1,190.88,25,190.88,0
17234,Low Value Customer,0,182,1,149.89,14,149.89,0
17235,Regular Customer,1,24,2,550.06,24,275.03,347
17236,Regular Customer,1,12,6,916.13,88,152.69,350
17237,Regular Customer,1,10,2,314.69,18,157.34,11
17238,VIP Customer,2,2,17,3719.1,297,218.77,368
17239,Low Value Customer,0,312,1,382.5,15,382.5,0
17242,Regular Customer,1,107,2,1135.04,30,567.52,72
17243,VIP Customer,2,0,26,8540.05,180,328.46,368
17244,Regular Customer,1,52,1,954.9,31,954.9,0
17245,Low Value Customer,0,204,1,171.45,9,171.45,0
17247,Regular Customer,1,14,1,280.09000000000003,53,280.09,0
17248,Regular Customer,1,119,1,318.65,68,318.65,0
17250,Regular Customer,1,3,2,381.97,55,190.98,257
17251,Low Value Customer,0,362,1,269.83,37,269.83,0
17252,Regular Customer,1,116,2,348.91,86,174.46,69
17253,Regular Customer,1,17,1,178.26,18,178.26,0
17254,Regular Customer,1,4,2,271.19,100,135.6,10
17255,Regular Customer,1,40,2,291.48,69,145.74,258
17256,Regular Customer,1,106,2,240.0,12,120.0,204
17259,Low Value Customer,0,147,2,581.23,104,290.62,220
17262,Regular Customer,1,51,5,1253.36,9,250.67,313
17263,Low Value Customer,0,207,1,63.440000000000005,23,63.44,0
17265,Regular Customer,1,138,2,550.01,106,275.0,41
17266,Regular Customer,1,1,3,296.58,60,98.86,145
17267,Regular Customer,1,126,2,317.2,37,158.6,0
17268,Regular Customer,1,107,4,763.64,3,190.91,137
17272,Regular Customer,1,41,4,2148.63,70,537.16,220
17274,Regular Customer,1,34,1,107.82,24,107.82,0
17277,Low Value Customer,0,227,2,1065.35,67,532.68,95
17278,Low Value Customer,0,240,1,246.04,15,246.04,0
17279,Regular Customer,1,57,1,187.83,8,187.83,0
17282,Regular Customer,1,129,3,1685.46,79,561.82,169
17284,Regular Customer,1,59,6,1647.48,229,274.58,276
17286,Regular Customer,1,21,1,151.37,44,151.37,0
17287,Regular Customer,1,25,7,1049.06,88,149.87,346
17288,Regular Customer,1,8,7,1417.63,118,202.52,349
17289,Regular Customer,1,31,3,931.02,86,310.34,148
17290,Regular Customer,1,3,2,513.01,92,256.5,12
17291,Low Value Customer,0,307,1,550.8000000000001,1,550.8,0
17293,Regular Customer,1,7,9,1854.06,93,206.01,352
17295,Regular Customer,1,28,3,547.0,53,182.33,35
17297,Regular Customer,1,16,1,128.18,49,128.18,0
17298,Regular Customer,1,100,2,498.42,30,249.21,23
17299,Regular Customer,1,11,4,656.61,50,164.15,161
17301,Regular Customer,1,20,1,163.24,59,163.24,0
17302,Regular Customer,1,14,5,1135.63,68,227.13,290
17303,Low Value Customer,0,360,1,250.04,53,250.04,0
17306,VIP Customer,2,10,19,8631.31,13,454.28,342
17309,Regular Customer,1,94,1,82.75,11,82.75,0
17311,Regular Customer,1,77,2,1384.85,55,692.42,238
17312,Regular Customer,1,138,3,644.3,11,214.77,20
17313,Regular Customer,1,30,1,2328.84,24,2328.84,0
17314,Regular Customer,1,24,8,2527.92,120,315.99,287
17315,VIP Customer,2,1,38,6281.23,256,165.3,355
17317,Regular Customer,1,45,3,2600.34,8,866.78,43
17320,Regular Customer,1,99,3,1200.62,57,400.21,267
17321,Regular Customer,1,7,2,657.16,94,328.58,59
17323,Regular Customer,1,14,7,906.52,125,129.5,277
17324,Regular Customer,1,17,4,986.48,43,246.62,348
17325,Low Value Customer,0,279,1,96.8,6,96.8,0
17329,Regular Customer,1,13,2,523.11,29,261.56,300
17330,Regular Customer,1,22,2,363.9,5,181.95,44
17331,Regular Customer,1,123,1,175.2,1,175.2,0
17333,Regular Customer,1,85,1,494.25,28,494.25,0
17334,Low Value Customer,0,301,2,307.02,11,153.51,6
17337,Regular Customer,1,150,4,1981.06,421,495.26,158
17338,VIP Customer,2,16,8,6493.54,389,811.69,344
17339,Regular Customer,1,93,2,243.36,9,121.68,270
17340,VIP Customer,2,29,11,12353.29,229,1123.03,336
17341,Low Value Customer,0,156,3,682.29,147,227.43,209
17343,Low Value Customer,0,354,1,193.64,17,193.64,0
17344,Regular Customer,1,45,1,157.62,31,157.62,0
17345,Regular Customer,1,14,4,519.6899999999999,70,129.92,181
17346,VIP Customer,2,3,15,2622.88,299,174.86,369
17347,Regular Customer,1,85,1,228.96,1,228.96,0
17348,Regular Customer,1,14,5,1156.6,180,231.32,283
17349,Low Value Customer,0,178,1,98.25,8,98.25,0
17350,Regular Customer,1,7,4,1281.32,66,320.33,42
17351,Regular Customer,1,35,3,587.15,22,195.72,237
17353,Regular Customer,1,128,2,1740.0,5,870.0,25
17354,Regular Customer,1,50,1,1393.06,15,1393.06,0
17356,Low Value Customer,0,311,1,178.22,19,178.22,0
17357,Regular Customer,1,23,2,384.39,41,192.2,0
17358,Low Value Customer,0,302,2,360.81,55,180.4,52
17359,Regular Customer,1,10,1,127.86,13,127.86,0
17360,Regular Customer,1,16,3,568.24,113,189.41,166
17361,Regular Customer,1,48,3,488.2,26,162.73,242
17362,Low Value Customer,0,238,2,312.23,30,156.12,70
17364,VIP Customer,2,0,11,4462.68,288,405.7,330
17365,Regular Customer,1,12,8,4767.36,278,595.92,320
17367,Low Value Customer,0,237,1,167.55,33,167.55,0
17368,Regular Customer,1,22,8,1878.87,93,234.86,314
17370,Regular Customer,1,72,4,446.18,31,111.54,96
17371,Regular Customer,1,16,3,418.4,83,139.47,343
17372,Regular Customer,1,40,8,1337.18,215,167.15,321
17373,Regular Customer,1,39,4,646.92,47,161.73,272
17374,Low Value Customer,0,218,2,495.77,24,247.88,62
17375,Low Value Customer,0,198,3,400.1,63,133.37,162
17376,Regular Customer,1,70,2,203.2,23,101.6,240
17377,VIP Customer,2,23,20,4058.32,190,202.92,349
17379,Regular Customer,1,10,1,389.72,71,389.72,0
17382,Regular Customer,1,64,1,65.4,2,65.4,0
17383,Regular Customer,1,3,1,193.39,49,193.39,0
17384,Regular Customer,1,18,2,336.4,12,168.2,199
17385,Regular Customer,1,14,1,256.11,42,256.11,0
17386,Regular Customer,1,7,6,2686.42,23,447.74,157
17387,Regular Customer,1,19,2,746.81,71,373.4,13
17388,Regular Customer,1,77,4,1259.56,13,314.89,209
17391,Low Value Customer,0,163,2,508.8,2,254.4,0
17392,Low Value Customer,0,306,2,417.27,53,208.64,51
17394,Low Value Customer,0,218,1,203.87,4,203.87,0
17396,VIP Customer,2,38,8,7330.8,24,916.35,332
17397,Regular Customer,1,21,2,681.41,88,340.7,0
17398,Regular Customer,1,114,3,653.38,30,217.79,140
17400,Regular Customer,1,125,5,2097.84,175,419.57,226
17402,Regular Customer,1,4,13,2633.85,33,202.6,364
17403,Regular Customer,1,35,1,263.92,32,263.92,0
17405,Regular Customer,1,0,3,1031.41,77,343.8,149
17406,Low Value Customer,0,332,3,2184.42,99,728.14,33
17408,Low Value Customer,0,162,1,32.65,2,32.65,0
17409,Low Value Customer,0,184,2,771.85,13,385.92,63
17410,Regular Customer,1,15,5,1214.72,57,242.94,199
17411,Regular Customer,1,11,3,778.94,39,259.65,249
17412,Regular Customer,1,2,7,1258.06,48,179.72,369
17414,Regular Customer,1,43,2,778.0,5,389.0,141
17415,Regular Customer,1,79,1,507.84,14,507.84,0
17416,VIP Customer,2,29,7,6893.42,186,984.77,251
17418,Regular Customer,1,41,2,463.46,29,231.73,281
17419,VIP Customer,2,10,12,4226.57,155,352.21,355
17420,Regular Customer,1,49,3,598.83,28,199.61,323
17422,Regular Customer,1,15,6,1979.37,93,329.9,279
17423,Regular Customer,1,45,2,698.41,26,349.2,171
17425,Regular Customer,1,18,2,759.17,42,379.58,41
17426,Regular Customer,1,7,6,5037.26,179,839.54,274
17427,Regular Customer,1,71,1,100.8,2,100.8,0
17428,VIP Customer,2,0,28,17256.85,252,616.32,368
17429,Regular Customer,1,127,3,524.9200000000001,36,174.97,90
17430,Regular Customer,1,32,2,265.76,14,132.88,332
17431,Low Value Customer,0,312,1,403.3,41,403.3,0
17432,Regular Customer,1,17,2,365.76,44,182.88,19
17433,Regular Customer,1,87,1,303.16,53,303.16,0
17434,Regular Customer,1,1,7,2373.82,100,339.12,82
17436,Regular Customer,1,1,2,216.3,7,108.15,225
17438,Low Value Customer,0,253,1,388.4500000000001,17,388.45,0
17440,Low Value Customer,0,156,3,186.42,3,62.14,90
17442,Regular Customer,1,36,6,2248.56,96,374.76,253
17443,Low Value Customer,0,219,1,534.24,1,534.24,0
17444,Regular Customer,1,147,3,2940.04,132,980.01,25
17446,Low Value Customer,0,176,2,120.9,6,60.45,133
17447,Regular Customer,1,39,2,541.53,33,270.76,31
17449,Regular Customer,1,1,7,2519.21,178,359.89,357
17451,Regular Customer,1,0,7,1721.4,83,245.91,104
17453,Regular Customer,1,17,2,486.72,19,243.36,46
17454,Low Value Customer,0,191,4,517.53,57,129.38,167
17455,Low Value Customer,0,203,1,131.7,8,131.7,0
17456,Low Value Customer,0,364,1,249.86,17,249.86,0
17457,Regular Customer,1,126,5,1737.7,14,347.54,212
17458,Regular Customer,1,14,1,316.5,52,316.5,0
17459,Regular Customer,1,42,2,657.3,88,328.65,16
17460,Regular Customer,1,93,6,622.4300000000001,18,103.74,278
17461,Regular Customer,1,22,3,735.82,104,245.27,6
17462,Regular Customer,1,59,2,675.69,25,337.84,223
17463,Regular Customer,1,15,5,1875.86,162,375.17,296
17464,Low Value Customer,0,157,1,289.96000000000004,9,289.96,0
17466,Regular Customer,1,9,2,763.28,41,381.64,68
17468,Regular Customer,1,9,2,137.0,5,68.5,4
17469,Regular Customer,1,15,5,1870.97,61,374.19,188
17470,Regular Customer,1,44,5,1125.07,67,225.01,323
17472,Low Value Customer,0,190,3,697.54,142,232.51,108
17475,Regular Customer,1,78,1,194.37,14,194.37,0
17480,Regular Customer,1,77,1,511.82,29,511.82,0
17481,Regular Customer,1,3,4,1255.59,69,313.9,90
17483,Regular Customer,1,64,3,414.04,18,138.01,117
17486,Low Value Customer,0,260,1,396.87,24,396.87,0
17489,Regular Customer,1,58,2,376.64,28,188.32,153
17490,Regular Customer,1,0,7,2092.32,63,298.9,175
17491,Regular Customer,1,0,10,3558.87,72,355.89,366
17492,Low Value Customer,0,247,1,374.57,12,374.57,0
17495,Regular Customer,1,7,2,497.56,21,248.78,31
17496,Low Value Customer,0,358,1,271.05,10,271.05,0
17498,Regular Customer,1,75,1,272.22,17,272.22,0
17499,Low Value Customer,0,289,1,622.88,40,622.88,0
17500,Regular Customer,1,16,3,1138.0,3,379.33,12
17501,Low Value Customer,0,220,2,288.6,18,144.3,0
17502,Regular Customer,1,8,4,689.1,25,172.28,19
17503,Regular Customer,1,2,2,558.96,36,279.48,35
17504,Low Value Customer,0,205,9,2997.03,112,333.0,116
17505,Low Value Customer,0,161,2,1145.84,48,572.92,44
17506,Regular Customer,1,75,1,302.2,14,302.2,0
17507,Low Value Customer,0,261,2,605.58,79,302.79,47
17508,Low Value Customer,0,280,1,387.31,22,387.31,0
17509,VIP Customer,2,57,8,6083.64,75,760.46,5
17510,Regular Customer,1,24,1,308.48,20,308.48,0
17512,Regular Customer,1,28,10,2924.99,61,292.5,272
17513,Regular Customer,1,71,1,513.2,6,513.2,0
17514,Regular Customer,1,127,1,208.65,40,208.65,0
17515,Regular Customer,1,30,4,639.02,49,159.76,286
17516,Regular Customer,1,14,5,764.88,113,152.98,270
17517,Low Value Customer,0,308,1,153.94,11,153.94,0
17519,Regular Customer,1,16,6,1844.02,60,307.34,351
17520,Regular Customer,1,53,1,546.81,30,546.81,0
17521,Regular Customer,1,29,3,723.2099999999999,38,241.07,169
17522,Regular Customer,1,1,5,1070.71,59,214.14,216
17523,Regular Customer,1,10,4,652.74,25,163.18,7
17524,Low Value Customer,0,360,1,145.0,6,145.0,0
17525,Low Value Customer,0,359,1,422.7000000000001,9,422.7,0
17526,Regular Customer,1,4,4,1195.9,17,298.97,360
17527,Regular Customer,1,53,4,939.37,45,234.84,164
17528,Regular Customer,1,0,8,3628.5,183,453.56,70
17530,Regular Customer,1,0,10,2367.12,306,236.71,363
17531,Low Value Customer,0,189,1,296.7,14,296.7,0
17534,Regular Customer,1,53,1,223.36,9,223.36,0
17535,Low Value Customer,0,279,1,164.4,13,164.4,0
17536,Low Value Customer,0,176,1,76.5,3,76.5,0
17537,Regular Customer,1,29,2,887.67,74,443.84,273
17538,Regular Customer,1,25,1,98.42,9,98.42,0
17540,Regular Customer,1,24,2,578.9,20,289.45,291
17542,Low Value Customer,0,269,1,170.75,24,170.75,0
